Sample,seconds_elapsed,Acx,Acy,Acz,Gyx,Gyy,Gyz
0,1.0825,0.121,-0.001,10.35,-1.0,0.0,0.0
1,1.1024,0.113,-0.024,10.345,-2.0,-1.0,-1.0
2,1.1223,0.146,-0.014,10.327,-1.0,0.0,-1.0
3,1.1423,0.123,-0.03,10.349,-2.0,-1.0,0.0
4,1.1622,0.12,-0.014,10.337,-1.0,0.0,0.0
5,1.1821,0.101,-0.025,10.349,0.0,-1.0,-1.0
6,1.2021,0.087,-0.002,10.353,0.0,0.0,1.0
7,1.222,0.098,-0.01,10.379,-1.0,0.0,0.0
8,1.242,0.146,-0.018,10.32,0.0,1.0,-1.0
9,1.2639,0.114,-0.004,10.354,-1.0,-1.0,0.0
9,1.2838,0.072,-0.044,10.378,0.0,-1.0,0.0
10,1.3038,0.12,-0.013,10.363,-1.0,2.0,1.0
11,1.3237,0.14,0.01,10.302,-3.0,-2.0,-1.0
12,1.3437,0.115,-0.013,10.295,-1.0,-2.0,-1.0
13,1.3636,0.087,-0.004,10.355,-1.0,0.0,-1.0
14,1.3836,0.151,-0.03,10.339,0.0,1.0,-1.0
15,1.4035,0.13,-0.006,10.356,-1.0,0.0,0.0
16,1.4234,0.12,0.002,10.373,-2.0,-1.0,-1.0
17,1.4434,0.152,-0.037,10.351,-1.0,0.0,-1.0
18,1.4633,0.108,-0.017,10.348,0.0,1.0,0.0
18,1.4832,0.087,-0.001,10.348,-3.0,-2.0,0.0
19,1.5032,0.202,-0.018,10.22,0.0,-3.0,0.0
20,1.5231,0.11,-0.013,10.301,-1.0,-6.0,1.0
21,1.543,0.101,-0.04,10.349,-1.0,6.0,-1.0
22,1.563,0.151,-0.011,10.385,-1.0,1.0,1.0
23,1.5829,0.085,-0.007,10.314,1.0,-1.0,0.0
24,1.6029,0.091,-0.034,10.36,-1.0,0.0,0.0
25,1.6228,0.194,-0.002,10.295,0.0,0.0,0.0
26,1.6427,0.113,0.011,10.381,-1.0,-4.0,0.0
27,1.6627,0.098,-0.019,10.349,0.0,1.0,-1.0
27,1.6826,0.096,-0.024,10.376,1.0,0.0,-1.0
28,1.7026,0.096,-0.022,10.318,-2.0,-1.0,0.0
29,1.7225,0.123,-0.037,10.361,-1.0,1.0,-1.0
30,1.7425,0.126,0.01,10.333,1.0,1.0,0.0
31,1.7624,0.116,0.005,10.374,0.0,-1.0,-1.0
32,1.7823,0.138,-0.022,10.339,0.0,0.0,0.0
33,1.8023,0.117,-0.018,10.357,1.0,-2.0,0.0
34,1.8222,0.099,-0.008,10.338,-1.0,-1.0,0.0
35,1.8421,0.103,-0.029,10.337,-1.0,-2.0,1.0
36,1.8621,0.133,-0.025,10.343,0.0,-1.0,0.0
36,1.882,0.139,-0.007,10.347,0.0,1.0,1.0
37,1.902,0.148,0.001,10.349,0.0,-2.0,0.0
38,1.9239,0.114,-0.004,10.353,-1.0,-1.0,1.0
39,1.9438,0.096,-0.011,10.336,-1.0,0.0,-1.0
40,1.9638,0.103,-0.047,10.343,0.0,0.0,-1.0
41,1.9837,0.128,-0.006,10.345,0.0,1.0,0.0
42,2.0036,0.116,0.001,10.361,-1.0,-1.0,-1.0
43,2.0236,0.145,-0.03,10.347,0.0,-2.0,0.0
44,2.0435,0.129,-0.007,10.332,-1.0,1.0,0.0
45,2.0634,0.121,-0.001,10.354,0.0,2.0,0.0
45,2.0834,0.099,-0.017,10.342,0.0,0.0,1.0
46,2.1033,0.09,-0.001,10.356,-1.0,0.0,1.0
47,2.1232,0.122,-0.034,10.35,-1.0,1.0,0.0
48,2.1432,0.138,-0.032,10.339,1.0,-1.0,0.0
49,2.1631,0.117,-0.016,10.362,0.0,-1.0,1.0
50,2.183,0.12,-0.03,10.339,0.0,-2.0,-1.0
51,2.203,0.104,-0.019,10.343,0.0,0.0,0.0
52,2.2229,0.099,-0.008,10.339,-1.0,0.0,-1.0
53,2.2429,0.11,-0.013,10.356,-1.0,-1.0,0.0
54,2.2628,0.128,-0.006,10.372,0.0,-1.0,0.0
54,2.2828,0.146,-0.022,10.345,0.0,-1.0,-1.0
55,2.3027,0.135,-0.02,10.345,0.0,-1.0,-2.0
56,2.3227,0.115,-0.02,10.337,0.0,0.0,0.0
57,2.3426,0.093,-0.028,10.332,-1.0,-1.0,0.0
58,2.3625,0.095,-0.032,10.331,0.0,-1.0,0.0
59,2.3825,0.121,-0.023,10.373,0.0,-1.0,-1.0
60,2.4024,0.121,-0.008,10.344,0.0,0.0,0.0
61,2.4223,0.132,-0.008,10.356,-1.0,-1.0,0.0
62,2.4423,0.121,-0.019,10.355,0.0,0.0,-1.0
63,2.4622,0.114,-0.016,10.33,0.0,-1.0,-1.0
63,2.4821,0.119,-0.022,10.347,1.0,-1.0,0.0
64,2.5021,0.111,-0.017,10.345,0.0,0.0,0.0
65,2.522,0.121,-0.01,10.348,-1.0,-1.0,0.0
66,2.542,0.124,-0.017,10.347,0.0,0.0,1.0
67,2.5639,0.117,-0.007,10.37,1.0,1.0,0.0
68,2.5838,0.115,-0.028,10.32,-1.0,0.0,0.0
69,2.6038,0.108,-0.029,10.335,-1.0,0.0,-1.0
70,2.6237,0.105,-0.036,10.344,-1.0,-1.0,0.0
71,2.6437,0.139,-0.038,10.341,0.0,-1.0,-1.0
72,2.6636,0.134,0.004,10.368,0.0,-1.0,1.0
72,2.6836,0.116,-0.01,10.364,0.0,0.0,1.0
73,2.7035,0.113,-0.023,10.341,0.0,-1.0,0.0
74,2.7234,0.113,-0.018,10.348,-1.0,2.0,0.0
75,2.7434,0.109,-0.028,10.333,1.0,0.0,-1.0
76,2.7633,0.104,-0.014,10.356,0.0,-1.0,0.0
77,2.7832,0.13,-0.026,10.341,0.0,-2.0,0.0
78,2.8032,0.144,-0.028,10.361,0.0,0.0,0.0
79,2.8231,0.117,-0.019,10.339,1.0,0.0,0.0
80,2.8431,0.102,-0.018,10.354,2.0,0.0,0.0
81,2.863,0.108,-0.02,10.344,0.0,0.0,0.0
81,2.883,0.098,-0.023,10.349,1.0,-1.0,1.0
82,2.9029,0.113,-0.01,10.342,-1.0,-1.0,1.0
83,2.9229,0.123,-0.008,10.356,-2.0,-1.0,0.0
84,2.9428,0.132,-0.001,10.351,1.0,-1.0,-2.0
85,2.9627,0.104,-0.016,10.36,1.0,0.0,0.0
86,2.9827,0.109,-0.026,10.326,0.0,0.0,1.0
87,3.0026,0.111,-0.007,10.337,-2.0,0.0,0.0
88,3.0225,0.116,-0.012,10.339,0.0,0.0,0.0
89,3.0425,0.13,-0.031,10.357,0.0,-1.0,0.0
90,3.0624,0.133,-0.034,10.332,1.0,0.0,1.0
90,3.0824,0.115,-0.019,10.351,1.0,2.0,0.0
91,3.1023,0.114,-0.008,10.342,1.0,0.0,-1.0
92,3.1222,0.111,-0.024,10.336,2.0,-1.0,0.0
93,3.1422,0.12,-0.013,10.354,0.0,-1.0,1.0
94,3.1621,0.115,-0.006,10.348,-1.0,-1.0,1.0
95,3.1821,0.115,-0.004,10.363,-1.0,-2.0,1.0
96,3.202,0.122,-0.008,10.339,1.0,-2.0,-1.0
97,3.222,0.121,-0.024,10.335,1.0,-1.0,-1.0
98,3.2439,0.105,-0.022,10.343,1.0,0.0,-1.0
99,3.2638,0.111,-0.008,10.339,0.0,-1.0,-1.0
99,3.2837,0.121,0.0,10.35,-1.0,1.0,0.0
100,3.3037,0.124,-0.017,10.349,-1.0,-1.0,1.0
101,3.3236,0.115,-0.01,10.37,-1.0,0.0,0.0
102,3.3436,0.13,-0.013,10.344,0.0,0.0,0.0
103,3.3635,0.117,-0.005,10.344,0.0,-1.0,1.0
104,3.3834,0.123,-0.023,10.353,-1.0,0.0,0.0
105,3.4034,0.105,-0.029,10.339,0.0,-1.0,-1.0
106,3.4233,0.124,-0.02,10.363,-1.0,-1.0,0.0
107,3.4433,0.134,-0.007,10.357,0.0,-1.0,0.0
108,3.4632,0.122,-0.011,10.353,0.0,1.0,0.0
108,3.4832,0.103,-0.006,10.354,1.0,0.0,0.0
109,3.5031,0.093,-0.014,10.356,0.0,-1.0,0.0
110,3.523,0.107,0.001,10.344,0.0,-1.0,0.0
111,3.543,0.115,-0.023,10.339,0.0,-2.0,0.0
112,3.5629,0.13,-0.023,10.351,-1.0,0.0,1.0
113,3.5829,0.124,-0.008,10.345,0.0,-1.0,0.0
114,3.6028,0.124,-0.014,10.35,0.0,0.0,0.0
115,3.6228,0.11,-0.01,10.337,1.0,0.0,0.0
116,3.6427,0.09,-0.013,10.36,-1.0,-1.0,0.0
117,3.6627,0.119,-0.017,10.351,-1.0,-1.0,1.0
117,3.6826,0.115,-0.018,10.336,-1.0,0.0,1.0
118,3.7025,0.129,-0.017,10.355,0.0,-1.0,0.0
119,3.7225,0.124,-0.031,10.339,-1.0,0.0,-1.0
120,3.7424,0.113,-0.002,10.354,-1.0,0.0,0.0
121,3.7624,0.109,-0.028,10.351,-1.0,0.0,0.0
122,3.7823,0.104,-0.019,10.357,-2.0,-1.0,-1.0
123,3.8023,0.105,-0.02,10.368,0.0,-1.0,0.0
124,3.8222,0.117,-0.008,10.35,-1.0,-2.0,0.0
125,3.8421,0.115,-0.02,10.332,-1.0,0.0,1.0
126,3.8621,0.111,-0.031,10.333,-1.0,-1.0,0.0
126,3.882,0.115,-0.017,10.348,1.0,0.0,0.0
127,3.902,0.102,-0.02,10.348,-2.0,0.0,0.0
128,3.9239,0.103,-0.023,10.345,-1.0,-1.0,0.0
129,3.9438,0.117,-0.005,10.345,0.0,1.0,-1.0
130,3.9638,0.117,-0.004,10.362,0.0,-1.0,-1.0
131,3.9837,0.05,-0.08,10.351,1.0,-1.0,-20.0
132,4.0037,0.109,-0.057,10.341,-1.0,1.0,-28.0
133,4.0236,0.174,0.072,10.35,-1.0,-1.0,-16.0
134,4.0436,0.129,-0.005,10.354,0.0,3.0,-2.0
135,4.0635,0.129,-0.018,10.345,1.0,-2.0,-2.0
135,4.0834,0.129,0.0,10.356,0.0,3.0,-3.0
136,4.1034,0.103,-0.018,10.359,0.0,0.0,-2.0
137,4.1233,0.134,0.014,10.359,1.0,2.0,-2.0
138,4.1433,0.111,-0.02,10.339,-1.0,0.0,0.0
139,4.1632,0.109,-0.026,10.342,0.0,0.0,-1.0
140,4.1832,0.104,-0.011,10.344,0.0,0.0,1.0
141,4.2031,0.116,-0.01,10.347,-1.0,-2.0,0.0
142,4.223,0.078,-0.028,10.344,0.0,-4.0,-5.0
143,4.243,0.145,-0.023,10.337,0.0,-11.0,-10.0
144,4.2629,0.098,0.006,10.344,0.0,-2.0,-2.0
144,4.2829,0.117,-0.022,10.335,-1.0,0.0,-1.0
145,4.3028,0.122,-0.017,10.323,-2.0,-2.0,0.0
146,4.3227,0.119,-0.007,10.354,0.0,2.0,0.0
147,4.3427,0.108,-0.025,10.336,-1.0,3.0,2.0
148,4.3626,0.133,-0.026,10.339,-2.0,-2.0,2.0
149,4.3826,0.127,-0.007,10.359,0.0,0.0,-1.0
150,4.4025,0.129,0.001,10.344,0.0,-2.0,0.0
151,4.4225,0.13,-0.026,10.347,2.0,7.0,0.0
152,4.4424,0.101,-0.026,10.336,-2.0,7.0,-1.0
153,4.4623,0.053,-0.026,10.33,4.0,-7.0,10.0
153,4.4823,0.215,0.005,10.345,2.0,6.0,0.0
154,4.5022,0.123,-0.041,10.339,1.0,3.0,0.0
155,4.5221,0.057,-0.034,10.369,7.0,-8.0,-6.0
156,4.5421,0.098,-0.151,10.351,6.0,1.0,-24.0
157,4.562,0.136,-0.073,10.363,10.0,-6.0,-81.0
158,4.582,0.119,-0.026,10.356,27.0,-30.0,-95.0
159,4.6039,0.134,-0.011,10.369,27.0,-32.0,-96.0
160,4.6238,0.178,-0.144,10.478,75.0,-51.0,-124.0
161,4.6437,0.121,-0.107,10.555,241.0,-35.0,-52.0
162,4.6637,0.193,0.304,10.32,345.0,35.0,63.0
162,4.6836,0.113,0.379,10.268,309.0,1.0,74.0
163,4.7036,0.202,0.327,10.141,199.0,32.0,46.0
164,4.7235,0.044,0.202,10.42,136.0,26.0,29.0
165,4.7435,0.024,0.103,10.555,220.0,-16.0,47.0
166,4.7634,0.136,0.415,10.347,335.0,-35.0,85.0
167,4.7834,0.209,0.509,10.116,253.0,-17.0,86.0
168,4.8033,0.237,0.611,10.167,141.0,45.0,55.0
169,4.8232,0.067,0.468,10.405,118.0,45.0,50.0
170,4.8432,0.12,0.311,10.558,202.0,14.0,61.0
171,4.8631,0.136,0.447,10.467,343.0,-3.0,30.0
171,4.883,0.067,0.557,10.46,424.0,-30.0,35.0
172,4.903,0.078,0.802,10.251,451.0,-39.0,54.0
173,4.9229,0.081,0.82,10.364,445.0,-34.0,78.0
174,4.9429,0.144,0.991,10.252,458.0,-43.0,95.0
175,4.9628,0.17,1.012,10.27,440.0,-62.0,67.0
176,4.9828,0.229,1.123,10.202,404.0,-71.0,57.0
177,5.0027,0.211,1.196,10.24,396.0,-71.0,53.0
178,5.0226,0.182,1.198,10.354,408.0,-77.0,30.0
179,5.0426,0.287,1.39,10.25,463.0,-84.0,42.0
180,5.0625,0.291,1.399,10.244,483.0,-92.0,38.0
180,5.0825,0.269,1.603,10.137,471.0,-85.0,45.0
181,5.1024,0.243,1.586,10.166,436.0,-88.0,42.0
182,5.1223,0.271,1.706,10.181,413.0,-99.0,22.0
183,5.1423,0.372,1.755,10.264,462.0,-112.0,24.0
184,5.1622,0.249,1.818,10.257,519.0,-131.0,22.0
185,5.1821,0.379,2.036,10.118,542.0,-145.0,16.0
186,5.2021,0.431,2.133,10.101,556.0,-138.0,34.0
187,5.222,0.429,2.298,9.984,555.0,-129.0,53.0
188,5.242,0.498,2.484,9.917,521.0,-129.0,42.0
189,5.2639,0.558,2.693,9.849,438.0,-111.0,46.0
189,5.2838,0.564,2.614,10.017,422.0,-119.0,36.0
190,5.3038,0.432,2.442,9.983,484.0,-139.0,46.0
191,5.3237,0.546,2.737,9.893,407.0,-161.0,44.0
192,5.3436,0.575,2.822,9.838,353.0,-196.0,4.0
193,5.3636,0.636,2.914,9.774,293.0,-201.0,19.0
194,5.3835,0.949,3.104,9.574,246.0,-84.0,57.0
195,5.4034,0.674,3.206,9.546,175.0,167.0,110.0
196,5.4234,0.735,2.95,9.823,-19.0,-22.0,77.0
197,5.4433,0.68,2.914,9.9,2.0,-6.0,43.0
198,5.4633,0.748,2.897,10.076,81.0,-51.0,41.0
198,5.4832,0.599,2.977,10.048,201.0,-114.0,106.0
199,5.5031,0.508,3.178,9.901,204.0,-383.0,86.0
200,5.5231,0.697,3.017,9.993,140.0,-593.0,37.0
201,5.543,0.857,3.001,9.914,222.0,-647.0,38.0
202,5.563,1.271,3.279,9.571,259.0,-749.0,21.0
203,5.5829,1.312,3.147,9.597,170.0,-708.0,-30.0
204,5.6029,1.439,3.455,9.44,127.0,-689.0,-54.0
205,5.6228,1.496,3.751,9.41,143.0,-662.0,-96.0
206,5.6427,1.609,3.455,9.133,205.0,-636.0,-148.0
207,5.6627,1.972,3.458,9.208,314.0,-453.0,-49.0
207,5.6826,1.715,2.886,9.73,234.0,-210.0,46.0
208,5.7025,2.417,3.864,9.549,207.0,-266.0,80.0
209,5.7225,1.859,3.876,9.179,251.0,-225.0,62.0
210,5.7424,1.79,3.139,9.706,268.0,-163.0,-12.0
211,5.7623,1.966,3.354,9.716,237.0,-287.0,-26.0
212,5.7823,1.913,3.657,9.428,290.0,-264.0,-11.0
213,5.8022,2.189,3.804,9.443,385.0,-272.0,-53.0
214,5.8221,2.132,3.681,9.069,520.0,-249.0,-60.0
215,5.8421,2.495,3.686,10.167,572.0,-105.0,-21.0
216,5.862,2.156,4.219,8.708,554.0,-136.0,4.0
216,5.882,2.189,4.09,9.327,444.0,-119.0,1.0
217,5.9039,2.301,4.517,8.912,405.0,-148.0,1.0
218,5.9238,2.231,4.362,9.044,466.0,-243.0,-16.0
219,5.9438,2.227,4.311,8.888,456.0,-317.0,-47.0
220,5.9637,2.367,4.114,8.933,430.0,-328.0,-53.0
221,5.9837,2.49,4.293,8.932,415.0,-215.0,-28.0
222,6.0036,2.49,4.565,8.583,385.0,-181.0,-52.0
223,6.0236,2.314,4.614,8.644,441.0,-47.0,-47.0
224,6.0435,2.428,4.634,8.961,558.0,-56.0,-52.0
225,6.0634,1.948,4.986,8.645,615.0,-29.0,-58.0
225,6.0834,2.189,4.742,9.014,514.0,-306.0,-140.0
226,6.1033,2.591,5.169,8.82,518.0,-430.0,-146.0
227,6.1232,2.853,5.315,8.401,524.0,-386.0,-145.0
228,6.1432,2.617,5.037,8.207,527.0,-189.0,-119.0
229,6.1631,2.62,5.235,7.963,547.0,-193.0,-96.0
230,6.183,2.771,5.341,8.168,606.0,-256.0,-68.0
231,6.203,2.978,5.632,8.183,638.0,-231.0,-49.0
232,6.2229,2.713,5.604,8.301,591.0,-301.0,-81.0
233,6.2429,2.656,5.68,8.101,568.0,-145.0,-67.0
234,6.2628,2.693,5.799,8.068,520.0,-196.0,-70.0
234,6.2827,2.716,5.742,7.773,429.0,-50.0,-87.0
235,6.3027,2.635,6.056,7.604,397.0,-106.0,-82.0
236,6.3226,2.765,6.106,7.757,372.0,-150.0,-89.0
237,6.3426,2.862,5.659,7.675,255.0,-76.0,-43.0
238,6.3625,2.794,5.764,7.35,208.0,-31.0,3.0
239,6.3825,2.811,6.129,7.415,126.0,-152.0,18.0
240,6.4024,2.901,5.934,7.898,-3.0,-192.0,13.0
241,6.4223,2.823,6.22,7.598,75.0,38.0,13.0
242,6.4423,2.855,6.376,7.284,238.0,-44.0,-30.0
243,6.4622,2.919,6.33,7.468,355.0,-196.0,-83.0
243,6.4821,2.956,6.182,7.831,368.0,-235.0,-68.0
244,6.5021,3.041,6.235,7.542,359.0,-78.0,-33.0
245,6.522,2.829,6.263,7.069,326.0,-53.0,-36.0
246,6.542,2.848,6.223,7.045,325.0,-145.0,-31.0
247,6.5619,2.92,6.361,7.254,325.0,-163.0,-32.0
248,6.5839,2.993,6.694,7.282,346.0,-144.0,-38.0
249,6.6038,2.934,6.567,7.345,387.0,-173.0,-64.0
250,6.6237,3.011,6.431,7.433,328.0,-150.0,-39.0
251,6.6437,3.176,6.92,7.053,327.0,-34.0,-39.0
252,6.6636,2.994,6.896,6.711,441.0,-129.0,-99.0
252,6.6836,2.983,6.748,6.747,438.0,-211.0,-119.0
253,6.7035,3.054,6.846,6.622,472.0,-175.0,-127.0
254,6.7234,2.897,6.829,6.503,440.0,-156.0,-89.0
255,6.7434,3.001,6.98,6.518,365.0,-135.0,-69.0
256,6.7633,3.102,7.257,6.505,293.0,-108.0,-67.0
257,6.7832,3.1,7.19,6.448,216.0,-86.0,-64.0
258,6.8032,3.146,7.269,6.476,274.0,-125.0,-54.0
259,6.8231,3.201,7.403,6.539,306.0,-175.0,-87.0
260,6.843,3.023,7.203,6.561,228.0,-148.0,-111.0
261,6.863,2.986,7.161,6.389,147.0,-71.0,-95.0
261,6.8829,2.759,6.942,6.054,59.0,7.0,-81.0
262,6.9029,2.898,7.098,6.184,-1.0,-61.0,-58.0
263,6.9228,3.103,7.154,6.425,21.0,-61.0,-59.0
264,6.9428,3.159,7.268,6.506,80.0,-50.0,-58.0
265,6.9627,3.035,7.214,6.497,54.0,-59.0,-52.0
266,6.9827,2.962,7.14,6.367,-6.0,-18.0,-27.0
267,7.0026,2.889,7.003,6.16,-2.0,10.0,-7.0
268,7.0225,2.96,7.199,6.043,60.0,-23.0,-8.0
269,7.0425,3.086,7.446,6.335,119.0,-110.0,-20.0
270,7.0624,3.142,7.56,6.602,159.0,-128.0,-33.0
270,7.0823,3.112,7.433,6.637,70.0,-54.0,-30.0
271,7.1023,3.043,7.24,6.348,-60.0,43.0,-11.0
272,7.1222,3.024,7.221,5.978,-126.0,68.0,10.0
273,7.1421,2.899,7.199,5.816,-130.0,-12.0,17.0
274,7.1621,2.911,7.095,6.013,-75.0,-113.0,59.0
275,7.182,3.045,7.428,6.226,-36.0,-68.0,66.0
276,7.202,3.14,7.311,6.438,-93.0,-40.0,36.0
277,7.2239,3.019,7.209,6.462,-150.0,60.0,72.0
278,7.2438,3.183,7.195,6.285,-226.0,127.0,98.0
279,7.2637,3.092,7.171,6.127,-195.0,99.0,79.0
279,7.2837,3.185,7.263,6.281,-189.0,-5.0,65.0
280,7.3036,3.11,7.171,6.438,-122.0,-56.0,13.0
281,7.3236,3.232,7.102,6.776,-109.0,-88.0,-42.0
282,7.3435,3.185,7.081,6.752,-125.0,-10.0,-40.0
283,7.3635,3.085,7.076,6.48,-92.0,-20.0,-23.0
284,7.3834,3.109,7.128,6.692,-177.0,-97.0,5.0
285,7.4034,3.14,6.896,6.965,-450.0,-32.0,63.0
286,7.4233,3.221,7.236,6.841,-829.0,109.0,143.0
287,7.4432,3.078,6.786,6.503,-1082.0,165.0,196.0
288,7.4632,2.848,6.555,6.177,-859.0,171.0,147.0
288,7.4831,3.23,6.742,6.84,-711.0,-45.0,112.0
289,7.503,3.322,6.608,7.348,-709.0,-4.0,134.0
290,7.523,3.217,6.269,7.394,-834.0,106.0,193.0
291,7.5429,3.146,6.201,7.257,-850.0,123.0,224.0
292,7.5629,3.309,6.275,7.527,-999.0,60.0,274.0
293,7.5828,3.299,6.142,7.541,-1263.0,198.0,326.0
294,7.6027,3.023,5.567,7.202,-1336.0,255.0,338.0
295,7.6227,3.041,5.505,7.524,-1195.0,157.0,315.0
296,7.6426,3.29,4.876,8.539,-1212.0,87.0,349.0
297,7.6625,3.506,5.018,8.759,-1436.0,329.0,431.0
297,7.6825,3.184,4.951,8.059,-1412.0,463.0,408.0
298,7.7024,3.272,4.654,8.23,-1329.0,204.0,375.0
299,7.7224,3.455,4.343,8.91,-1300.0,85.0,352.0
300,7.7423,3.363,3.909,9.005,-1274.0,202.0,371.0
301,7.7622,3.231,3.399,8.891,-1200.0,136.0,392.0
302,7.7822,3.08,3.43,8.789,-1127.0,131.0,378.0
303,7.8021,3.187,3.233,9.42,-1053.0,10.0,312.0
304,7.8221,3.448,3.224,9.633,-918.0,114.0,250.0
305,7.842,3.172,3.002,9.179,-685.0,207.0,143.0
306,7.8619,3.073,2.527,9.39,-685.0,27.0,157.0
306,7.8839,3.419,2.598,9.616,-708.0,113.0,183.0
307,7.9038,3.138,2.233,9.24,-834.0,229.0,211.0
308,7.9237,3.001,2.03,9.213,-946.0,143.0,273.0
309,7.9437,3.072,1.936,9.324,-983.0,151.0,278.0
310,7.9636,2.896,1.507,9.064,-841.0,173.0,278.0
311,7.9836,2.857,1.16,9.379,-671.0,-2.0,325.0
312,8.0035,3.209,1.36,9.963,-746.0,15.0,395.0
313,8.0234,3.389,1.421,10.166,-878.0,136.0,382.0
314,8.0434,3.244,1.247,9.936,-873.0,218.0,348.0
315,8.0633,3.171,0.877,9.863,-802.0,128.0,295.0
315,8.0832,3.152,0.308,10.123,-782.0,77.0,297.0
316,8.1032,3.365,0.306,10.511,-929.0,132.0,414.0
317,8.1231,3.348,0.627,10.165,-1089.0,349.0,449.0
318,8.143,3.095,0.174,9.681,-1092.0,310.0,414.0
319,8.163,2.58,-0.48,9.382,-1009.0,237.0,410.0
320,8.1829,2.659,-0.657,9.712,-1006.0,102.0,466.0
321,8.2029,2.794,-0.463,9.675,-1048.0,229.0,531.0
322,8.2228,3.029,-0.597,9.998,-1079.0,119.0,468.0
323,8.2427,2.988,-1.25,10.214,-1079.0,249.0,448.0
324,8.2627,2.685,-1.349,9.784,-1060.0,343.0,459.0
324,8.2826,2.618,-1.373,9.699,-1111.0,237.0,468.0
325,8.3025,2.705,-1.539,9.986,-1006.0,136.0,390.0
326,8.3225,2.631,-1.955,10.027,-775.0,180.0,301.0
327,8.3424,2.604,-1.924,10.153,-386.0,18.0,147.0
328,8.3623,2.685,-2.053,10.318,-345.0,21.0,127.0
329,8.3823,2.655,-2.106,10.08,-486.0,112.0,168.0
330,8.4022,2.282,-2.602,9.521,-599.0,232.0,212.0
331,8.4221,2.055,-2.653,8.908,-581.0,213.0,252.0
332,8.4421,2.037,-2.498,8.976,-511.0,5.0,239.0
333,8.462,2.514,-2.66,9.922,-486.0,-127.0,205.0
333,8.482,2.741,-3.039,10.463,-556.0,-24.0,236.0
334,8.5039,2.498,-3.345,10.139,-620.0,158.0,289.0
335,8.5238,2.266,-3.235,9.517,-697.0,159.0,328.0
336,8.5438,2.028,-3.114,8.857,-664.0,115.0,329.0
337,8.5637,1.964,-3.312,8.832,-558.0,-95.0,281.0
338,8.5836,2.33,-3.339,9.527,-568.0,-213.0,265.0
339,8.6036,2.381,-3.288,9.516,-559.0,-18.0,231.0
340,8.6235,2.093,-3.634,9.291,-521.0,21.0,181.0
341,8.6434,2.105,-3.953,9.512,-630.0,-64.0,208.0
342,8.6634,2.161,-4.306,9.791,-799.0,-5.0,300.0
342,8.6833,2.228,-4.281,9.657,-923.0,127.0,392.0
343,8.7032,2.315,-4.16,9.175,-837.0,178.0,359.0
344,8.7232,2.212,-4.049,8.926,-691.0,53.0,280.0
345,8.7431,2.121,-4.204,9.225,-713.0,-58.0,241.0
346,8.763,1.833,-4.873,9.194,-848.0,54.0,271.0
347,8.783,1.52,-4.986,8.515,-654.0,163.0,219.0
348,8.8029,1.55,-4.902,8.39,-490.0,-34.0,151.0
349,8.8229,1.389,-5.182,8.338,-452.0,-18.0,118.0
